Store No,Store Name,Address,formatted_address_google,location_lat,location_lng,Coordinate
1,aeon maluri mynews G floor,"LOT G01, AEON TAMAN MALURI SHOPPING CENTRE JALAN JEJAKA TAMAN MALURI CHERAS, 55100 Kuala Lumpur","LOT G01, AEON TAMAN MALURI SHOPPING CENTRE JALAN JEJAKA TAMAN MALURI CHERAS, 55100 Kuala Lumpur",3.126461527,101.7283648,"3.1264615266641416, 101.72836484843451"
