Store No,Store Name,Address,formatted_address_google,location_lat,location_lng,Coordinate
65,FamilyMart The Mines,"L2-K6, Level 2, The Mines Shopping Mall, Jalan Dulang, Mines Wellness City, 43300 Seri Kembangan, Selangor.","K6, L2, Level 2, Jalan Dulang, Mines Wellness City, 43300 Seri Kembangan, Selangor, Malaysia",3.0280161,101.7176442,"3.0280161, 101.7176442"
66,FamilyMart Desa Aman Puri,"No.1-36A, Jalan Desa 1/3, Desa Aman Puri, Kepong 52100 Kuala Lumpur","Kepong, 1-36A, Jalan Desa 1/3, Desa Aman Puri, 52100 Kuala Lumpur, Selangor, Malaysia",3.211576,101.6156528,"3.211576, 101.6156528"
